kernel,db_name,framework,n,median_s,q1_s,q3_s,iqr_s,min_s,max_s,ci95_median_lo_s,ci95_median_hi_s,ci95_block_lo_s,ci95_block_hi_s,block_len,lag1_autocorr,drift_spearman,iqr_over_median,max_over_min,ci95_width_over_median,largest_gap_frac,range_over_median,n_outliers_3iqr,flags
mandelbrot1,mandel1,dace_cpu_autoopt,50,0.01132543315179646,0.01128734607482329,0.011384535057004541,9.718898218125105e-05,0.01120521198026836,0.024040297139436007,0.011305496911518276,0.01134354411624372,0.01129949597234372,0.011346199084073305,6,0.676878328609537,-0.3085234093637455,0.0085814803618204,2.1454567019141972,0.003359448086045981,0.8874117931902196,1.1332975072244122,4,wide-range;possible-multimodal;outliers=4;autocorrelated(r1=+0.68)
mandelbrot2,mandel2,dace_cpu_autoopt,50,0.48749369592405856,0.4841943819774315,0.4908267172286287,0.006632335251197219,0.4777763420715928,0.6416340519208461,0.48582011088728905,0.4883738299831748,0.48505466140341014,0.4902967989910394,6,0.050669394620328205,-0.42876350540216085,0.013604966190640545,1.3429590279392694,0.0052384658863026,0.7229680743391205,0.336122725728086,2,possible-multimodal;outliers=2;drift(rho=-0.43)
mlp,mlp,dace_cpu_autoopt,50,0.009655964560806751,0.009214144491124898,0.010940967302303761,0.001726822811178863,0.008837219094857574,0.018402192974463105,0.009331173030659556,0.010120511054992676,0.00936941197142005,0.01002227293793112,6,-0.11103950920529991,0.16840336134453782,0.17883483315462664,2.08235110807329,0.08174616004050149,0.5737770880876312,0.9905767382814817,1,wide-IQR;wide-range;wide-CI;possible-multimodal;outliers=1
nbody,nbody,dace_cpu_autoopt,50,0.07948566449340433,0.079307573789265,0.0797684644930996,0.0004608907038345933,0.0789967339951545,0.08067751908674836,0.07940093043725938,0.0796107011847198,0.07941856188699603,0.0796611001715064,6,0.26581286600146153,-0.47447779111644656,0.00579841291850605,1.021276640268406,0.002639101639237495,0.16635556275269545,0.021145763859511196,0,drift(rho=-0.47)
go_fast,npgofast,dace_cpu_autoopt,50,0.08281755296047777,0.07929972349666059,0.08636650332482532,0.0070667798281647265,0.0724116510245949,0.11245904909446836,0.08084658486768603,0.08455256093293428,0.08084658486768603,0.08480967406649143,6,0.16560693884208122,-0.43903961584633855,0.08532949327224312,1.5530518570315597,0.044748678664978406,0.1860902936365402,0.48356171654799907,2,outliers=2;drift(rho=-0.44)
resnet,resnet,dace_cpu_autoopt,50,0.02268492802977562,0.022581675031688064,0.022788476897403598,0.0002068018657155335,0.022430487908422947,0.06558092008344829,0.022638672962784767,0.022738575120456517,0.022597746923565865,0.02272428700234741,6,0.001982755428134415,0.1038655462184874,0.009116267216897978,2.9237402392313445,0.0044039001375988825,0.930090712122523,1.9021630625579795,2,wide-range;possible-multimodal;outliers=2
softmax,softmax,dace_cpu_autoopt,50,0.07160263904370368,0.07088172330986708,0.07355978316627443,0.0026780598564073443,0.06952629797160625,0.08175250794738531,0.07110790139995515,0.07286324293818325,0.07107002998236567,0.07311480399221182,6,0.021477879842299003,0.1280672268907563,0.0374016920629525,1.175850150697972,0.02451503969227583,0.26367769890948156,0.17075082900668812,1,possible-multimodal;outliers=1
spmv,spmv,dace_cpu_autoopt,50,0.00022300193086266518,0.0002186177298426628,0.00023700128076598048,1.838355092331767e-05,0.0002085380256175995,0.0004310279618948698,0.00022021797485649586,0.0002284729853272438,0.00021993019618093967,0.0002284729853272438,6,0.16206548946442287,-0.6228571428571429,0.0824367343018169,2.066903437003162,0.037017663653467474,0.4784975099075228,0.9977040800345798,4,wide-range;possible-multimodal;outliers=4;drift(rho=-0.62)
scattering_self_energies,sselfeng,dace_cpu_autoopt,50,0.23312811204232275,0.23293557309079915,0.23326297209132463,0.00032739900052547455,0.23230970301665366,0.23534267279319465,0.2330155068775639,0.23320874897763133,0.2330155068775639,0.23320874897763133,6,0.12828084428763387,0.11692677070828332,0.001404373748224914,1.0130557171618595,0.0008289094711681745,0.5159153958858961,0.013009884350585657,1,outliers=1
stockham_fft,sthamfft,dace_cpu_autoopt,50,0.132522550993599,0.13118146901251748,0.14179658656939864,0.01061511755688116,0.12968036020174623,0.1696343868970871,0.13142254995182157,0.13898181437980384,0.13127409049775451,0.14168502413667738,6,0.6760137916580103,-0.2940216086434574,0.08010046197642152,1.3080962038753103,0.05704134406790428,0.6296753290322998,0.30148851192330806,1,wide-CI;possible-multimodal;outliers=1;autocorrelated(r1=+0.68)
symm,symm,dace_cpu_autoopt,50,0.051438545575365424,0.050984949280973524,0.05164547520689666,0.0006605259259231389,0.05061743198893964,0.05548897595144808,0.05119355989154428,0.0515420779120177,0.051369363092817366,0.051506671006791294,6,-0.3619344469110043,-0.104921968787515,0.012841069251372324,1.0962424163195974,0.0067754252491993155,0.3701261695075907,0.09470609847183324,2,possible-multimodal;outliers=2;autocorrelated(r1=-0.36)
vadv,vadv,dace_cpu_autoopt,50,0.20706353557761759,0.2043151167454198,0.21121048438362777,0.006895367638207972,0.19967764499597251,0.22643811395391822,0.20534936001058668,0.208708850084804,0.20486809290014207,0.2101476569660008,6,0.5294371275857078,0.7555822328931573,0.03330073360803428,1.1340183522220801,0.016224440797100257,0.26265712758719056,0.12923796014250208,0,possible-multimodal;autocorrelated(r1=+0.53);drift(rho=+0.76)
